post_id,page_id,page_name,page_category,message,story,type,permalink,created_time_gmt,created_time_taipei,link_url,link_name,link_description,like_count,haha_count,love_count,angry_count,sad_count,wow_count,comment_count,share_count
325269090863652_2228111073912768,325269090863652,郭國文,Politician,"「三月人是瘋媽祖，下營人是瘋犁轎」，下營上帝廟三年一科『扛大轎』的繞境，不僅僅只是在地宗教信仰，同時也是政治人物們喜歡競相前來共襄盛舉的盛事，因為『下營』台語音同『會贏』，每位黨內同志都殷切期盼著2020大選得以獲得最終勝利。但要如何贏，就好似政黨成立的初衷為了執政，黨內初選的目的，則是為了找選出最強候選人，以面對大選的挑戰。儘管目前過程中出現不少雜音與風波，但終相信在會贏的信念下，黨有智慧能夠順利的完成初選。
　
秉持著希望想贏、會贏的信念，今(7)日黨內同志不約而同的來到下營上帝廟祈福參拜，國文在偕同賴清德院長上香的路途中，受到民眾熱情的歡迎，讓我感受到院長的人氣依舊，隱約的也嗅到了那份『會贏』的氣息，期盼大家都可以在接續的選舉挑戰中，脫穎而出。",郭國文 is with Wesley Lin.,photo,https://www.facebook.com/325269090863652/posts/2228111073912768/,2019-04-07T03:15:17+0000,2019-04-07T11:15:17,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2228109763912899/?type=3,Photos from 郭國文's post,,910,0,0,0,0,0,70,20
325269090863652_2226970367360172,325269090863652,郭國文,Politician,"連假有許多心願……但很難完成。

趁著跑攤兩個小時空檔，跑回家整理書房。

每次整理書房，總落入時光的隧道，塵封的回憶像挖寶似的一一出現。

翻到1991年我在為蘇煥智律師輔選國大代表時土法煉鋼製作的分區地圖，泛黃的歷史資料證明我對這塊土地的情感跟努力，不是從立委補選才開始！

特別感謝假日的好幫手，當司機、當助理、當苦力，他是我的老弟~國鎮！",,photo,https://www.facebook.com/325269090863652/posts/2226970367360172/,2019-04-06T09:01:00+0000,2019-04-06T17:01:00,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2226969874026888/?type=3,Photos from 郭國文's post,,479,0,0,0,0,0,20,2
325269090863652_2225508740839668,325269090863652,郭國文,Politician,"清明節跑完部份行程，趕著北上錄「鄭。知道了」，代班主持人是認識多年的好友呂惠敏，回想一下真的認識許久啊！
　
原本以為老朋友碰面加上連假心情稍微輕鬆，但訪談聚焦在民進黨的總統初選議題，我還是認真的提出看法，想知道國文在節目中提出甚麼樣的見解？敬請鎖定今(5)日晚間十點、在三立iNews台播出的『鄭。知道了』！",,photo,https://www.facebook.com/325269090863652/posts/2225508740839668/,2019-04-05T09:51:19+0000,2019-04-05T17:51:19,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2225508337506375/?type=3,Photos from 郭國文's post,,597,0,0,0,0,0,38,3
325269090863652_2223669021023640,325269090863652,郭國文,Politician,,,photo,https://www.facebook.com/325269090863652/posts/2223669021023640/,2019-04-04T02:58:09+0000,2019-04-04T10:58:09,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2223668917690317/?type=3,,,420,0,0,0,0,0,21,6
325269090863652_2222323114491564,325269090863652,郭國文,Politician,"對於謝龍介控告阿扁總統與賴院長一事，我乍聽訊息是又好氣又好笑。我向阿扁總統請益是在3月8日，時隔一個月之後才按鈴控告，並且把賴院長給拖下水，時機啟人疑竇。
　
https://news.ltn.com.tw/news/politics/breakingnews/2746586",,link,https://www.facebook.com/325269090863652/posts/2222323114491564/,2019-04-03T05:31:20+0000,2019-04-03T13:31:20,https://news.ltn.com.tw/news/politics/breakingnews/2746586,謝龍介告陳水扁、賴清德 郭國文批「吃飽太閒」 - 政治 - 自由時報電子報,國民黨台南市議員謝龍介到北檢控告前行政院長賴清德、前總統陳水扁違反選罷法，民進黨立委郭國文質疑「難道是失落的心情還沒平復」，直批吃飽太閒。郭國文指出，當時向陳水扁請益的是他個人，與賴清德根本無關，而賴...,463,0,0,0,0,0,54,4
325269090863652_2221094791281063,325269090863652,郭國文,Politician,"今(2)日下午國文特別趕回台南，偕同葉宜津委員、蔡蘇秋金議員等人，出席在將軍所舉辦的｢台南鹽田太陽光電新建工程｣說明會，在地民眾起初對於該項能源產業是否會引致汙染，以及相關回饋地方的方案有所疑慮，但經過台電人員的簡報後，希望有所釋疑，並轉而希望可以從更為便民的角度來進行規劃。
　
儘管說明會中並無形成具體共識，但透過親至地方解說的座談會，讓當地居民對於新能源有更深一層的認識，藉以建立信任的可能，為後續的能源轉型建設，邁出向前的第一步。",,photo,https://www.facebook.com/325269090863652/posts/2221094791281063/,2019-04-02T10:06:00+0000,2019-04-02T18:06:00,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2221093487947860/?type=3,Photos from 郭國文's post,,322,0,0,0,0,0,4,3
325269090863652_2219554321435110,325269090863652,郭國文,Politician,"【國文經委會質詢  爭取冷鏈技術據點增列台南】
　
國文今（1）日在經濟委員會質詢，針對農委會｢台灣農產貿易分析與困境及解方｣的報告，分別從｢國際多元市場拓展｣、｢冷鏈技術區位化設置｣、以及｢價格資訊即時澄清平台｣三面向切入，藉以讓農產品能以更高水平的價格，銷售至更廣泛多元的國際市場，保障農民的經濟收益。
　
質詢過程中，在針對冷鏈技術據點的設置方面，國文認為應以產業的區位做為設置考量，將資源分布在農產銷售的密集區域，如出產豐富特色農產的台南，才是正解。對此，陳吉仲主委回應，未來會針對台南特有的農產品，規劃增設位於台南的冷鏈技術據點。國文將持續追蹤本案，務必讓台南農特產品的保鮮技術更益提升。",,photo,https://www.facebook.com/325269090863652/posts/2219554321435110/,2019-04-01T09:10:53+0000,2019-04-01T17:10:53,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2219552234768652/?type=3,Photos from 郭國文's post,,414,0,0,0,0,0,40,3
325269090863652_2262439023813306,325269090863652,郭國文,Politician,"【蜂農朋友們的災損補助有譜了﹗】

在4月18日於楠西鄉農會召開蜂農協調會之後，在持續督促追蹤執行進度之下，農委會也展現出解決問題的行動力，僅僅十天的時間，便於昨日下午做出五點具體的因應方案，期盼能夠將天然災害的衝擊降至最低。接續農委會所承諾研擬的相關措施，我也將持續監督關注，務必確保蜂農的權益獲得最妥適照顧。

https://news.ltn.com.tw/news/life/breakingnews/2774391",,photo,https://www.facebook.com/325269090863652/posts/2262439023813306/,2019-04-30T01:37:37+0000,2019-04-30T09:37:37,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2262437437146798/?type=3,Photos from 郭國文's post,,5697,0,0,0,0,0,160,28
325269090863652_2261323417258200,325269090863652,郭國文,Politician,"目前台商返台投資比預期還熱許多，遠遠超乎經濟部的預設目標。加上台灣正尋求加入CPTPP，屆時各項貨品關稅亦可望大幅降低，在這兩個充分要件下，國文認為根本無需推動當年馬政府失敗的自經區政策。
　
國文今日質詢提到台積電在南科面臨綠電購買困難的問題，為了順利取得國際大廠的綠能認證標準，台積電期盼能夠直接向綠電業者購電，而非經由台電向綠電業者收購後、再以迂迴的方式向台電購買。為此，經濟部長立即承諾於本週邀集會議，解決廠商問題。
　
https://www.rti.org.tw/news/view/id/2019083
https://www.rti.org.tw/news/view/id/2019090
https://www.ettoday.net/news/20190429/1433152.htm
https://money.udn.com/money/story/5648/3784483",,video,https://www.facebook.com/325269090863652/posts/2261323417258200/,2019-04-29T07:25:19+0000,2019-04-29T15:25:19,https://www.facebook.com/gogowin2010/videos/430804197717327/,2019-04-29-郭國文委員經濟委員會質詢,,337,0,0,0,0,0,9,4
325269090863652_2258374624219746,325269090863652,郭國文,Politician,"【以綠廢核Yes！以核養綠Out！】
　
國文今日在地方跑行程，無法前往台北參與『427廢核遊行』，但還是特別撥空來到高雄參加由『南台灣廢核行動聯盟』所發起的『核電10%掰 再生能源來！』。會場中偶遇昔日社運友人根政與豐藤、議會新秀文益、以及台南新芽的夥伴們，老幹新枝齊聚一堂，目標只有一個，就是為下一代擘劃更幸福的藍圖。基於永續能源的發展，我們不要『以核養綠』，而應以『以綠廢核』的目標，持續朝著綠能大國的願景邁進。",郭國文 is with 黃文益 and 李根政.,photo,https://www.facebook.com/325269090863652/posts/2258374624219746/,2019-04-27T07:02:46+0000,2019-04-27T15:02:46,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2258373950886480/?type=3,Photos from 郭國文's post,,258,0,0,0,0,0,10,0
325269090863652_2255340617856480,325269090863652,郭國文,Politician,"今晚8:00，敬請鎖定民視新聞台
「台灣最前線」
   
國文與您一起討論政治時事，
歡迎收看指教。",,photo,https://www.facebook.com/325269090863652/posts/2255340617856480/,2019-04-25T09:36:11+0000,2019-04-25T17:36:11,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2255338471190028/?type=3,,,274,0,0,0,0,0,24,5
325269090863652_2253942654662943,325269090863652,郭國文,Politician,"我是中評委。
抱歉!我盡力了…

我曾是民進黨台南市議會的一員，
再一次在民主路上摔了一跤。
心痛、心驚不足以表達對台灣前途的擔憂、對民進黨的未來徬徨………

https://udn.com/news/story/7326/3774854",,link,https://www.facebook.com/325269090863652/posts/2253942654662943/,2019-04-24T09:57:21+0000,2019-04-24T17:57:21,https://udn.com/news/story/7326/3774854,台南正副議長選舉跑票議員 民進黨決議停權郭國文不滿 | 聯合新聞網,民進黨中評會下午針對台南市正副議長選舉跑票的3名市議員處分案，4票贊成開除黨籍；5票贊成停權1年半。投票贊成開除的立委...,552,0,0,0,0,0,78,4
325269090863652_2253738921349983,325269090863652,郭國文,Politician,"https://news.ebc.net.tw/News/Article/161264

應該是補選時耗費的體力尚未恢復吧..

今日內政委員會二度審查中選會主委李進勇的人事同意案，國民黨再次強力杯葛。我再度扮演人肉盾牌的角色，竟在衝突中遭到潑水與拳頭攻擊，甚至眼鏡也打飛了…

休息了一會，漸漸有「酸、腫、痛」很踏實的感覺。。。

＃媽祖說不要做徵召的白日夢",,photo,https://www.facebook.com/325269090863652/posts/2253738921349983/,2019-04-24T06:19:59+0000,2019-04-24T14:19:59,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2253737908016751/?type=3,Photos from 郭國文's post,,351,0,0,0,0,0,44,2
325269090863652_2252079028182639,325269090863652,郭國文,Politician,國文今日｢回娘家｣，應勞動部職安署的邀請，出席全國職業安全健康週活動的開幕式。我在致詞中表示，｢骨力拼｣雖然是咱們台灣人的傳統美德，但努力打拼顧生活之際，也不可偏廢對身心健康的重視。1919年成立迄今剛好滿100年的｢國際勞工組織｣，今年聚焦主題在｢未來新型態工作模式的變遷｣，面對諸如電傳勞動、高溫豪雨的氣候變遷、自動化生產線等勞動現場的轉變，台灣該如何與時俱進的因應，是未來職安課題的重點。,,photo,https://www.facebook.com/325269090863652/posts/2252079028182639/,2019-04-23T03:01:59+0000,2019-04-23T11:01:59,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2252078268182715/?type=3,Photos from 郭國文's post,,226,0,0,0,0,0,19,0
325269090863652_2249146351809240,325269090863652,郭國文,Politician,上午應洪昭清主委的邀約，來到台南市定古蹟、麻豆護濟宮，與陳秋宏議員及信眾們共同禮敬媽祖婆。儘管是台灣在地的道教慶典，卻是以佛教『三步一跪一拜』的儀式來祈福，宗教看似有別、儀式卻有趨同。這幾天平安宴相當多，繼續衝.......,郭國文 is with 孔慶瑤 and 陳秋宏.,photo,https://www.facebook.com/325269090863652/posts/2249146351809240/,2019-04-21T05:01:58+0000,2019-04-21T13:01:58,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2249145515142657/?type=3,Photos from 郭國文's post,,288,0,0,0,0,0,12,0
325269090863652_2246168548773687,325269090863652,郭國文,Politician,"民主需要對話！

今晚8點，國文將在中天深喉嚨，
與大家談郭台銘與韓國瑜之參選議題，
敬請收看指教！",,photo,https://www.facebook.com/325269090863652/posts/2246168548773687/,2019-04-19T10:35:36+0000,2019-04-19T18:35:36,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2246168328773709/?type=3,,,633,0,0,0,0,0,152,4
325269090863652_2244489332274942,325269090863652,郭國文,Politician,"國文今早連趕兩場地方行程，先是前往玉井會勘，看來玉井冷鏈物流中心有譜了，未來可能會是率全國之先、首個啟用的冷鏈據點。隨後又趕赴楠西鄉農會，關心50年來僅見的蜜蜂採不到花蜜的異常現象，國文與農委會副署長蘇茂祥與在地蜂農座談，集思廣益的探討因應對策。下午還是滿滿的行程，繼續衝、繼續拚﹗

#全台第一座冷鏈物流中心
#50年來僅見的天候異常農損
#一天當三天
#兩個會期當八個會期用

相關新聞連結：
https://news.ltn.com.tw/news/local/paper/1282563

https://www.ettoday.net/news/20190418/1425199.htm

https://udn.com/news/story/7326/3762864

https://www.chinatimes.com/realtimenews/20190418003941-260405?chdtv

http://www.taiwantimes.com.tw/ncon.php?num=31827",,photo,https://www.facebook.com/325269090863652/posts/2244489332274942/,2019-04-18T06:56:16+0000,2019-04-18T14:56:16,https://www.facebook.com/gogowin2010/photos/a.546323485424877/2244488758941666/?type=3,Photos from 郭國文's post,,3401,0,0,0,0,0,89,19
325269090863652_2284589001598308,325269090863652,郭國文,Politician,"今晚8:00，敬請鎖定民視新聞台
「台灣最前線」

國文與您一起討論政治時事，
歡迎收看指教。

#直播ING 👉 https://bit.ly/1YuAjEL
#韓國瑜 變 #復仇者?",,video,https://www.facebook.com/325269090863652/posts/2284589001598308/,2019-05-14T11:10:37+0000,2019-05-14T19:10:37,https://www.facebook.com/iculy2016/videos/2687009371369659/,台灣最前線,"韓國瑜 變 #復仇者? 今晚八點 現正熱映！
民視新聞 #直播ING 👉 https://bit.ly/1YuAjEL

⭐⭐⭐本集精彩內容 ⭐⭐⭐
🖍 進可攻 退可守 韓必帶職參選?!
🖍 左打郭 可打柯 韓國瑜可止跌回升?
🖍 白日夢.造神 市政早拋在腦後
🖍 旅中團如雨後春筍 政治意圖昭然若揭!
🖍 公平.透明機制 綠2020致勝關鍵!

⭐⭐⭐本集來賓⭐⭐⭐
郭國文 、 羅致政 、 #黃子哲 、
#陳敏鳳 、 顏若芳、 張銘祐 （Chang Ming You）",119,0,0,0,0,0,138,1
